ROW 180  4.1643749053875004D-03  4.2331032048338003D-03  4.9661618190842000D-03  5.0186548593794999D-03  5.2133966223858004D-03  4.3205025330211996D-03  6.3786846855823000D-03  5.1193612375112002D-03  4.8487151239844997D-03  4.8266335021167998D-03  4.6363163560667001D-03  3.1134935406569998D-03
ROW 181  4.0167063757987004D-03  4.1124679394340001D-03  4.9074565899929002D-03  5.0481376878373004D-03  5.4451524266377997D-03  4.4315580889443002D-03  6.5034769619199996D-03  5.1877220119744003D-03  4.8378557316659000D-03  4.7566726380897000D-03  4.5150751983342001D-03  2.9820870470557001D-03
ROW 182  3.8681914149127001D-03  3.9937736956231996D-03  4.8470996935566996D-03  5.0741877796808997D-03  5.6793633502922004D-03  4.5436659643683002D-03  6.6191367849093999D-03  5.2517770843222003D-03  4.8252540020743001D-03  4.6843636608265996D-03  4.3953645881468998D-03  2.8587193456763001D-03
ROW 183  3.7193434178045002D-03  3.8771891895107002D-03  4.7852434708589003D-03  5.0967875754815003D-03  5.9145180907720996D-03  4.6564967980527996D-03  6.7263808069070999D-03  5.3114635611107002D-03  4.8108726569014004D-03  4.6098362805889002D-03  4.2773425556543003D-03  2.7429028048110001D-03
ROW 184  3.5706947674884002D-03  3.7629321426479998D-03  4.7220044254770999D-03  5.1158405647287004D-03  6.1491975841916997D-03  4.7697063101978998D-03  6.8254701793089003D-03  5.3665668892217003D-03  4.7946301656616999D-03  4.5331639935820003D-03  4.1612188228933996D-03  2.6345873152734001D-03
ROW 185  3.4228448637527000D-03  3.6511981891455998D-03  4.6575021288812997D-03  5.1312554988167001D-03  6.3818840282834997D-03  4.8828764171060003D-03  6.9166654856246002D-03  5.4168880678670001D-03  4.7764426599738998D-03  4.4544678213394003D-03  4.0471836283810002D-03  2.5336516948941002D-03
ROW 186  3.2764392133696001D-03  3.5421602332580001D-03  4.5918588939383997D-03  5.1429481995472004D-03  6.6109826709381996D-03  4.9955155279751999D-03  7.0002027226897003D-03  5.4622464349408997D-03  4.7562254850850002D-03  4.3739147380516003D-03  3.9354050386383004D-03  2.4399066555151000D-03
ROW 187  3.1321656427570001D-03  3.4359684857008001D-03  4.5251994386180999D-03  5.1508434918720999D-03  6.8346950418745004D-03  5.1070608459975004D-03  7.0762711843975002D-03  5.5024822775345001D-03  4.7338949422627997D-03  4.2917147415807997D-03  3.8260276890129002D-03  2.3539349206325999D-03
ROW 188  2.9910751726594000D-03  3.3327511626409000D-03  4.4576505453791998D-03  5.1548772122264998D-03  7.0505927879466997D-03  5.2168826808385001D-03  7.1447729465159999D-03  5.5374591517704996D-03  4.7093701951877003D-03  4.2081166533864001D-03  3.7193033404489999D-03  2.2744216464260000D-03
ROW 189  2.8535665870545002D-03  3.2326158072670001D-03  4.3893407215125999D-03  5.1549982404767002D-03  7.2575615403438999D-03  5.3242907106249996D-03  7.2053929812319999D-03  5.5670658022089004D-03  4.6825753058586002D-03  4.1234027819796997D-03  3.6153727358814000D-03  2.2009310555539002D-03
ROW 190  2.7202552633942998D-03  3.1356540002453999D-03  4.3203998652055998D-03  5.1511705016210997D-03  7.4539771990000002D-03  5.4281826823617003D-03  7.2586261477596004D-03  5.5912175827818999D-03  4.6534413586053003D-03  4.0378470389443996D-03  3.5141576187481000D-03  2.1329742549941002D-03
ROW 191  2.5917076290655002D-03  3.0422197881466999D-03  4.2509589413057998D-03  5.1433748829528003D-03  7.6382797401767996D-03  5.5279784906037003D-03  7.3042941795833996D-03  5.6095525504144999D-03  4.6219086248808000D-03  3.9518591495870002D-03  3.4157203976319999D-03  2.0700218817417001D-03
ROW 192  2.4684318086285002D-03  2.9520948727339998D-03  4.1811496697617004D-03  5.1316110133812999D-03  7.8089956262421996D-03  5.6228682002178003D-03  7.3421186972878003D-03  5.6221826893423001D-03  4.5879287168795998D-03  3.8657965756237998D-03  3.3201138593012000D-03  2.0117838231421001D-03
ROW 193  2.3508714884045998D-03  2.8653254295826001D-03  4.1111042285411001D-03  5.1158988539596996D-03  7.9647567704452006D-03  5.7120140000731000D-03  7.3717265957356998D-03  5.6292736286541996D-03  4.5514666749209998D-03  3.7800054812066001D-03  3.2273856492639999D-03  1.9575698382977998D-03
ROW 194  2.2398608650531998D-03  2.7819508497686999D-03  4.0409549715683000D-03  5.0962800522699999D-03  8.1025294809474995D-03  5.7945755522248003D-03  7.3926602926234998D-03  5.6308543332249999D-03  4.5125029321456001D-03  3.6948270603462002D-03  3.1375825486388998D-03  1.9065343464673000D-03
ROW 195  2.1355919180636000D-03  2.7020067685530002D-03  3.9708341609237998D-03  5.0728190180592001D-03  8.2224928357179008D-03  5.8697234700989002D-03  7.4043298252731002D-03  5.6269774711976001D-03  4.4710351005102997D-03  3.6105903504438002D-03  3.0508877096206001D-03  1.8581283629982999D-03
ROW 196  2.0380006964130001D-03  2.6255278862616000D-03  3.9008737113014002D-03  5.0456036832591004D-03  8.3239919764993998D-03  5.9366527843341997D-03  7.4051522004377002D-03  5.6177169665646998D-03  4.4270795243731001D-03  3.5276057024654001D-03  2.9674339654658000D-03  1.8118308586614999D-03
ROW 197  1.9472513916518001D-03  2.5525504486076001D-03  3.8312049435718998D-03  5.0147459160991004D-03  8.4062358020287001D-03  5.9945960731467001D-03  7.3954666557898997D-03  5.6031651331123998D-03  4.3806725521232000D-03  3.4461591195929001D-03  2.8870891031099002D-03  1.7671630019303001D-03
ROW 198  1.8634533771512999D-03  2.4831142652817001D-03  3.7619583433106001D-03  4.9803815662803003D-03  8.4685782060677003D-03  6.0424215904806003D-03  7.3746656015704999D-03  5.5834295203633002D-03  4.3318714822083004D-03  3.3665296004700999D-03  2.8099284482134002D-03  1.7237874595451000D-03
ROW 199  1.7866672919697000D-03  2.4172641624507002D-03  3.6932633193656000D-03  4.9425335523444998D-03  8.5105179187614996D-03  6.0792449727951996D-03  7.3421702912506003D-03  5.5586296197224000D-03  4.2807055418834002D-03  3.2891061649170999D-03  2.7360361898194001D-03  1.6811465260139001D-03
ROW 200  1.7170400266242000D-03  2.3552180373537998D-03  3.6252479569832000D-03  4.9015147446862996D-03  8.5303462378242007D-03  6.1050407611338000D-03  7.2974566481060002D-03  5.5288935893209002D-03  4.2272726245141997D-03  3.2139185504371998D-03  2.6655041185700001D-03  1.6389452332094001D-03
ROW 201  1.6551191765966000D-03  2.2970271270221000D-03  3.5580606692245001D-03  4.8575579044849004D-03  8.5280227639069998D-03  6.1193280336810001D-03  7.2400801746895999D-03  5.4940390856573996D-03  4.1717610537005002D-03  3.1411127913252000D-03  2.5984295763190001D-03  1.5969611662537001D-03
ROW 202  1.6001445932658999D-03  2.2426020034262998D-03  3.4918328200986000D-03  4.8108900104667004D-03  8.5046832485381006D-03  6.1217166197636000D-03  7.1696990215974997D-03  5.4544604097506002D-03  4.1143164865102997D-03  3.0708000279889001D-03  2.5350533854805999D-03  1.5550501933759000D-03
ROW 203  1.5520345751409001D-03  2.1920087663987002D-03  3.4266686691202001D-03  4.7617560684205997D-03  8.4604522464858996D-03  6.1119127216452997D-03  7.0848852286254996D-03  5.4103740244383003D-03  4.0551041839966004D-03  3.0030582800301001D-03  2.4756122833096000D-03  1.5131537387674001D-03
ROW 204  1.5106863226962001D-03  2.1453145850039998D-03  3.3626878666233998D-03  4.7104168458807997D-03  8.3956071212358003D-03  6.0897229508304002D-03  6.9865491911460997D-03  5.3619152969207997D-03  3.9943075054069003D-03  2.9379351818044999D-03  2.4199435766732000D-03  1.4713167728184001D-03
ROW 205  1.4759786592309001D-03  2.1025848087003001D-03  3.3000071610732999D-03  4.6571463122322999D-03  8.3105825118469003D-03  6.0550567881845997D-03  6.8750406829377001D-03  5.3092173540339998D-03  3.9321260416799002D-03  2.8754515072498001D-03  2.3681348193463000D-03  1.4296772210442999D-03
ROW 206  1.4477739010011999D-03  2.0638795714203999D-03  3.2387399976958001D-03  4.6022288258333001D-03  8.2054903098830994D-03  6.0079275097145004D-03  6.7506394709567000D-03  5.2524110366586000D-03  3.8687734257786999D-03  2.8156052871082002D-03  2.3202631638215001D-03  1.3884571610836001D-03
ROW 207  1.4264357520121999D-03  2.0292500119263000D-03  3.1789960782231002D-03  4.5459561156665999D-03  8.0799276811238992D-03  5.9474387090726003D-03  6.6137897889935000D-03  5.1916255938254004D-03  3.8044748657437002D-03  2.7584784411095000D-03  2.2763928681594999D-03  1.3479571193132000D-03
ROW 208  1.4114604551215000D-03  1.9987342522711999D-03  3.1208808806184999D-03  4.4886241100624003D-03  7.9367035211204001D-03  5.8747352512048996D-03  6.4650973487227004D-03  5.1269900767202999D-03  3.7394644532877000D-03  2.7040691161572001D-03  2.2365732281175001D-03  1.3085573425441000D-03
ROW 209  1.4024407578152999D-03  1.9723640926371001D-03  3.0644951389352001D-03  4.4305296690523004D-03  7.7769499082473003D-03  5.7902955565457999D-03  6.3053216550159000D-03  5.0586353543635000D-03  3.6739823060839998D-03  2.6521922827018002D-03  2.2009711360945999D-03  1.2709363923938000D-03
ROW 210  1.3991729779465000D-03  1.9504753670508000D-03  3.0099342848339998D-03  4.3719672798034999D-03  7.6019488338548999D-03  5.6945503121065997D-03  6.1347535124560999D-03  4.9866966377485004D-03  3.6082716054813002D-03  2.6028005889159999D-03  2.1697852847815001D-03  1.2354280520212001D-03
ROW 211  1.4014364549792999D-03  1.9326875492993000D-03  2.9572878537098999D-03  4.3132257762461997D-03  7.4131173311966000D-03  5.5880166958532998D-03  5.9548319230466997D-03  4.9110514744430001D-03  3.5425755931348000D-03  2.5558470938927000D-03  2.1426886524676001D-03  1.2025380554529000D-03
ROW 212  1.4089923928880001D-03  1.9189402349129000D-03  2.9066388598439998D-03  4.2545851443606996D-03  7.2119871168489997D-03  5.4712917876080999D-03  5.7671304278592000D-03  4.8321301834039002D-03  3.4771345899654001D-03  2.5112884737105001D-03  2.1196523811098998D-03  1.1727751151976999D-03
ROW 213  1.4217275255477000D-03  1.9091412226928000D-03  2.8580631464810002D-03  4.1963134735810998D-03  6.9992148961441998D-03  5.3450452256951003D-03  5.5728817572680998D-03  4.7501156742300000D-03  3.4121830989950002D-03  2.4690875387617002D-03  2.1006273279436001D-03  1.1466315843607999D-03
ROW 214  1.4395934119606000D-03  1.9031645988871000D-03  2.8116287182198998D-03  4.1386641123579001D-03  6.7776763212306999D-03  5.2100112301541003D-03  5.3733706220430999D-03  4.6651947621104001D-03  3.3479470500714001D-03  2.4292150023028001D-03  2.0855434299214999D-03  1.1248975996214999D-03
ROW 215  1.4618457694467000D-03  1.9008496441003000D-03  2.7673950645770999D-03  4.0818730821195999D-03  6.5492084835067996D-03  5.0667503381681004D-03  5.1699084467830003D-03  4.5775737789214999D-03  3.2846412394543999D-03  2.3916504758409000D-03  2.0743089614571001D-03  1.1079692379100000D-03
ROW 216  1.4881552558016001D-03  1.9020006397969999D-03  2.7254124850115999D-03  4.0261695930124001D-03  6.3154921253679996D-03  4.9159868483272997D-03  4.9638080938051001D-03  4.4874804469144996D-03  3.2224670108956998D-03  2.3565394670086999D-03  2.0669068906276999D-03  1.0959039363216000D-03
ROW 217  1.5181697114811999D-03  1.9063876230794999D-03  2.6857214270641001D-03  3.9717978343641004D-03  6.0781509239533999D-03  4.7590967133684997D-03  4.7563579867802002D-03  4.3951650540616002D-03  3.1616399052739001D-03  2.3237811235712002D-03  2.0633808190668001D-03  1.0889139765435001D-03
ROW 218  1.5515145097065000D-03  1.9137481086175000D-03  2.6483518505239002D-03  3.9188816033319997D-03  5.8387190922433996D-03  4.5969887531457001D-03  4.5489614075915003D-03  4.3009008293815000D-03  3.1023534767933999D-03  2.2933238817042000D-03  2.0632515975526999D-03  1.0871081761911999D-03
ROW 219  1.5877936128760001D-03  1.9239002519600000D-03  2.6133226316568999D-03  3.8675650379208998D-03  5.5986585367276001D-03  4.4305885113287997D-03  4.3428479924003003D-03  4.2049834535798003D-03  3.0447152102171002D-03  2.2651791577295000D-03  2.0663236172048000D-03  1.0905261794216001D-03
ROW 220  1.6267907401228000D-03  1.9364670266471000D-03  2.5806410224572000D-03  3.8179673191426002D-03  5.3594219919559996D-03  4.2608291196224004D-03  4.1390821441451998D-03  4.1077209378199003D-03  2.9888526998336001D-03  2.2393612272151998D-03  2.0723742513094000D-03  1.0995997346028999D-03
ROW 221  1.6678355824186000D-03  1.9509982579172000D-03  2.5503584476208999D-03  3.7701824945087000D-03  5.1221061335607002D-03  4.0886424343124003D-03  3.9386243610806003D-03  4.0094141872367003D-03  2.9348731387879999D-03  2.2158846360275002D-03  2.0811533058075998D-03  1.1133996868180000D-03
ROW 222  1.7104250581425999D-03  1.9671346567851000D-03  2.5224487938748999D-03  3.7242797304086000D-03  4.8876196603519001D-03  3.9149505609915002D-03  3.7423210993028002D-03  3.9105145690616003D-03  2.8828630450397001D-03  2.1947614355329000D-03  2.0923829667473999D-03  1.1315211631719000D-03
ROW 223  1.7541051183929000D-03  1.9845078357956002D-03  2.4968305058091001D-03  3.6803039770957001D-03  4.6567098698353003D-03  3.7406578740972998D-03  3.5508983738230001D-03  3.8113869893610002D-03  2.8328883193371002D-03  2.1759983612979002D-03  2.1057968172756001D-03  1.1534415881824999D-03
ROW 224  1.7984212759700000D-03  2.0027466830366998D-03  2.4734589647345002D-03  3.6382770201908998D-03  4.4299727636777000D-03  3.5667302599625000D-03  3.3650737655689001D-03  3.7124026197553998D-03  2.7849946145967002D-03  2.1596024747752001D-03  2.1211428232935001D-03  1.1785277511661999D-03
ROW 225  1.8429251454713999D-03  2.0214839871255000D-03  2.4522766246169001D-03  3.5981988834873002D-03  4.2080204807330998D-03  3.3940762767064999D-03  3.1857906125516999D-03  3.6139339703562001D-03  2.7392079901908000D-03  2.1457619861750999D-03  2.1378753373234999D-03  1.2061664289193001D-03
ROW 226  1.8871517980423001D-03  2.0403631350098999D-03  2.4332131612123998D-03  3.5600495396900002D-03  3.9915342961284999D-03  3.2234882303820000D-03  3.0128834196594999D-03  3.5163497453460000D-03  2.6955358198591998D-03  2.1342362596762999D-03  2.1556156330281000D-03  1.2353415093422000D-03
ROW 227  1.9306077556626999D-03  2.0590446984890000D-03  2.4161857819742002D-03  3.5237908788193001D-03  3.7803292486348998D-03  3.0557209707758001D-03  2.8465791032641998D-03  3.4200096595965001D-03  2.6539679183664000D-03  2.1249811755568999D-03  2.1739702141784002D-03  1.2650170454377001D-03
ROW 228  1.9729384690675999D-03  2.0772091463253000D-03  2.4010997053575999D-03  3.4893688785557998D-03  3.5745913286940002D-03  2.8914806770960000D-03  2.6870090835313999D-03  3.3252593928657999D-03  2.6144778496355000D-03  2.1179355182875999D-03  2.1925358846850000D-03  1.2942495717596001D-03
ROW 229  2.0138002877637001D-03  2.0944844661989000D-03  2.3878488151221002D-03  3.4567159170042000D-03  3.3744783458906002D-03  2.7314213607774998D-03  2.5342223930950999D-03  3.2324258485631001D-03  2.5770243779014001D-03  2.1130198979271001D-03  2.2109054528632998D-03  1.3220828270846001D-03
ROW 230  2.0528897878308999D-03  2.1106733379907001D-03  2.3763164917342001D-03  3.4257531663174001D-03  3.1801424263525001D-03  2.5761420542653002D-03  2.3882001299999002D-03  3.1418674898779000D-03  2.5415530233926999D-03  2.1101361259167999D-03  2.2286575408092999D-03  1.3475397274945000D-03
ROW 231  2.0899474745494999D-03  2.1255717987785001D-03  2.3663766190734998D-03  3.3963930054207998D-03  2.9917484582463998D-03  2.4261846208946001D-03  2.2488706175622999D-03  3.0539883256336998D-03  2.5079976850782000D-03  2.1091670517662999D-03  2.2452712357566998D-03  1.3692531340837001D-03
ROW 232  2.1247600066518998D-03  2.1390188169553999D-03  2.3578947604340002D-03  3.3685413917057001D-03  2.8101979949022998D-03  2.2821868878585999D-03  2.1167930780887001D-03  2.9688870964538999D-03  2.4762822949958001D-03  2.1099768548937001D-03  2.2604345488178999D-03  1.3867531587624000D-03
ROW 233  2.1568867963657002D-03  2.1508983347785001D-03  2.3507294933914000D-03  3.3421001349671999D-03  2.6351133414703001D-03  2.1448949440817000D-03  1.9911709350646000D-03  2.8867717788826999D-03  2.4463224714727999D-03  2.1124585302693998D-03  2.2737948268210999D-03  1.3993787858357001D-03
ROW 234  2.1864396216413002D-03  2.1611401807576998D-03  2.3447338886158002D-03  3.3170025318825999D-03  2.4667128180552002D-03  2.0142443005836002D-03  1.8718314003985000D-03  2.8078166839050002D-03  2.4180271419984001D-03  2.1164616700029000D-03  2.2850283460231001D-03  1.4066177607055001D-03
ROW 235  2.2133770828379998D-03  2.1697198222554001D-03  2.3397571132829000D-03  3.2931353250992002D-03  2.3052963010673998D-03  1.8905211391499999D-03  1.7586387974956000D-03  2.7321620577391999D-03  2.3913256101048999D-03  2.1216991837326002D-03  2.2938453046151999D-03  1.4081296216157000D-03
ROW 236  2.2376705253584002D-03  2.1766569642806002D-03  2.3356461355362001D-03  3.2703700591785001D-03  2.1511832918681001D-03  1.7739500439648999D-03  1.6514714262163999D-03  2.6599144581768998D-03  2.3661335874770001D-03  2.1279692673817998D-03  2.2999940148555999D-03  1.4033017008458000D-03
ROW 237  2.2593233885178001D-03  2.1820130364676002D-03  2.3322475026279002D-03  3.2486116793842999D-03  2.0046996994787002D-03  1.6646940027651000D-03  1.5502275323660999D-03  2.5911478518096998D-03  2.3422981684503002D-03  2.1350596461521001D-03  2.3032328856373999D-03  1.3923700502580000D-03
ROW 238  2.2783650210292002D-03  2.1858221682913002D-03  2.3294091620732001D-03  3.2277694767672001D-03  1.8667657344731000D-03  1.5628545982520000D-03  1.4548284901216000D-03  2.5259053556868998D-03  2.3197163907229998D-03  2.1427501134835998D-03  2.3031071582027001D-03  1.3759590683822000D-03
ROW 239  2.2947064697978999D-03  2.1882520289330000D-03  2.3269822925386001D-03  3.2077578933141998D-03  1.7375016989211001D-03  1.4684724116099000D-03  1.3656778112766999D-03  2.4642015293871999D-03  2.2982857082575001D-03  2.1508152844731000D-03  2.2998000702286999D-03  1.3545537587708000D-03
ROW 240  2.3083991694243999D-03  2.1895257893168002D-03  2.3248231093651000D-03  3.1884970390496999D-03  1.6167673918831000D-03  1.3815276854658000D-03  1.2824454775634000D-03  2.4061456378991000D-03  2.2779050270380001D-03  2.1590275222088998D-03  2.2932478460536000D-03  1.3287985267430001D-03
ROW 241  2.3196725229030000D-03  2.1898311940425001D-03  2.3227945984510001D-03  3.1699129324205002D-03  1.5047401940010000D-03  1.3024350436785001D-03  1.2049502729738000D-03  2.3517513437521999D-03  2.2584756233035999D-03  2.1671599949462002D-03  2.2834312486500002D-03  1.2994313275667001D-03
ROW 242  2.3285928132961002D-03  2.1893704144155001D-03  2.3207602079051998D-03  3.1519374836138998D-03  1.4015286826298001D-03  1.2307258233007999D-03  1.1331841112903001D-03  2.3007856900504001D-03  2.2399019475143000D-03  2.1749577415105001D-03  2.2703739923167002D-03  1.2671578366508999D-03
ROW 243  2.3352199720905000D-03  2.1883534728916001D-03  2.3186001853425001D-03  3.1345082477628001D-03  1.3071657790023001D-03  1.1659995738276000D-03  1.0671368960731000D-03  2.2531763446270001D-03  2.2220923196855000D-03  2.1821910898321001D-03  2.2541404975400000D-03  1.2333055889606999D-03
ROW 244  2.3396037347779000D-03  2.1869916934898000D-03  2.3162087679752998D-03  3.1175679810745002D-03  1.2219044262151001D-03  1.1079978271509999D-03  1.0067869413100999D-03  2.2088390455606002D-03  2.2049595235524998D-03  2.1886683750208000D-03  2.2348196430899002D-03  1.1987847367389999D-03
ROW 245  2.3417764159207001D-03  2.1854913714869999D-03  2.3134927859681000D-03  3.1010640376288000D-03  1.1460349189434001D-03  1.0564130303283999D-03  9.5209126566139996D-04  2.1676807294061001D-03  2.1884213082816002D-03  2.1942016484026998D-03  2.2122701947310999D-03  1.1644535737554999D-03
ROW 246  2.3415112861125001D-03  2.1840478433473001D-03  2.3103725506309000D-03  3.0849476477935000D-03  1.0785831890551001D-03  1.0108927987797999D-03  9.0328105134629996D-04  2.1296023992365002D-03  2.1724008071656998D-03  2.1986202886689001D-03  2.1869913383881002D-03  1.1310809541713999D-03
ROW 247  2.3390669051958001D-03  2.1828425905809001D-03  2.3067824982605000D-03  3.0691731208747999D-03  1.0192613525624001D-03  9.7104497368320005D-04  8.6020386662690005D-04  2.0945016538089999D-03  2.1568268829668998D-03  2.2017738026885001D-03  2.1591854884475000D-03  1.0994892223479000D-03
ROW 248  2.3344317257240001D-03  2.1820752244687000D-03  2.3026715758361002D-03  3.0536970147507000D-03  9.6772302634199996D-04  9.3644347340710000D-04  8.2239616230009999D-04  2.0622748143532001D-03  2.1416344093486001D-03  2.2035343894580002D-03  2.1290777242651002D-03  1.0701857622390999D-03
ROW 249  2.3275818617181998D-03  2.1818515909902999D-03  2.2980033608843002D-03  3.0384773138891000D-03  9.2357272890759997D-04  9.0670852614939997D-04  7.8963777999319995D-04  2.0328186018352002D-03  2.1267644972548000D-03  2.2037992075183998D-03  2.0969121418314002D-03  1.0433805547995000D-03
ROW 250  2.3184838117074999D-03  2.1822703880363999D-03  2.2927559141947000D-03  3.0234726544566999D-03  8.8637559818489995D-04  8.8157616871160005D-04  7.6165761523179997D-04  2.0061527263150998D-03  2.1121646741995999D-03  2.2024922857667999D-03  2.0629483358458999D-03  1.0192154310303999D-03
ROW 251  2.3070979065598000D-03  2.1834001569950002D-03  2.2869213705063998D-03  3.0086416313155999D-03  8.5636331979249995D-04  8.6019241882929998D-04  7.3813533171389995D-04  1.9821398541220998D-03  2.0977890233231998D-03  2.1994187861929999D-03  2.0274580653078002D-03  9.9768581646909990D-04
ROW 252  2.2932226754727998D-03  2.1852784865257998D-03  2.2805052785826998D-03  2.9939462322051999D-03  8.3227302644950005D-04  8.4206824318529998D-04  7.1870568088370005D-04  1.9605850447452001D-03  2.0835982878062999D-03  2.1947037759199998D-03  1.9906172241961001D-03  9.7869524430849999D-04
ROW 253  2.2768520015814002D-03  2.1879121200888002D-03  2.2735257080578001D-03  2.9793357465925999D-03  8.1357735421149998D-04  8.2672099420700001D-04  7.0306796105369998D-04  1.9413940379174001D-03  2.0695618181572999D-03  2.1883718589920001D-03  1.9528742717606999D-03  9.6219510558669997D-04
ROW 254  2.2580759264832998D-03  2.1912779060107002D-03  2.2660121458847999D-03  2.9647648150873999D-03  7.9977117674900000D-04  8.1368242542010001D-04  6.9087664613640002D-04  1.9244738750854001D-03  2.0556552453626000D-03  2.1804714132426998D-03  1.9145212651513000D-03  9.4757239971739995D-04
ROW 255  2.2368788041792998D-03  2.1953245047593999D-03  2.2580042099776998D-03  2.9501872996503002D-03  7.9035068760259996D-04  8.0250628351680002D-04  6.8140046039960004D-04  1.9097317484916001D-03  2.0418553115921999D-03  2.1710796035062001D-03  1.8758493958107999D-03  9.3447375555379998D-04
ROW 256  2.2132630795085998D-03  2.1999747487927998D-03  2.2495502115853000D-03  2.9355556636682999D-03  7.8481824688539999D-04  7.9277524573310000D-04  6.7418240333550004D-04  1.8970735655814001D-03  2.0281507924371001D-03  2.1603009105958999D-03  1.8371480559033000D-03  9.2254541128900002D-04
ROW 257  2.1872534877889001D-03  2.2051477059579000D-03  2.2407056009492001D-03  2.9208212179279002D-03  7.8291221144470005D-04  7.8410698975280003D-04  6.6877459050720001D-04  1.8864023080232999D-03  2.0145372181878999D-03  2.1482650538571001D-03  1.7987027799403999D-03  9.1145953725030001D-04
ROW 258  2.1588684573390000D-03  2.2107011087110001D-03  2.2315313328169998D-03  2.9059345237168002D-03  7.8397936235770002D-04  7.7618433363249996D-04  6.6475014655290000D-04  1.8776162722063000D-03  2.0010168083567001D-03  2.1351243303325000D-03  1.7607932386615999D-03  9.0096357078909997D-04
ROW 259  2.1279981967424000D-03  2.2164783678864999D-03  2.2220921893646999D-03  2.8908459384272998D-03  7.8743090315100005D-04  7.6866209393560000D-04  6.6171416857420005D-04  1.8706072829654001D-03  1.9875983749685000D-03  2.1210319479902000D-03  1.7238024136393001D-03  8.9079994914289997D-04
ROW 260  2.0950045765945999D-03  2.2223295707236002D-03  2.2124550980307999D-03  2.8755062844691998D-03  7.9284558375260000D-04  7.6127637684969996D-04  6.5931562111529998D-04  1.8653510163570001D-03  1.9742971913742002D-03  2.1061652179812998D-03  1.6879361478582000D-03  8.8081843494639998D-04
ROW 261  2.0600383533264000D-03  2.2280972382714998D-03  2.2026858659607998D-03  2.8598676185908000D-03  7.9983233153439997D-04  7.5383404553020005D-04  6.5725247397679996D-04  1.8616482382271000D-03  1.9611348229348000D-03  2.0907870224251002D-03  1.6534344022213000D-03  8.7096575081800002D-04
ROW 262  2.0232811314497999D-03  2.2336199353613002D-03  2.1928555261809001D-03  2.8438840759263001D-03  8.0803539055270001D-04  7.4618898352760003D-04  6.5523244744109996D-04  1.8593190966553000D-03  1.9481389157013000D-03  2.0751041046171998D-03  1.6205270391670000D-03  8.6125356107309996D-04
ROW 263  1.9849434412412001D-03  2.2387356718421999D-03  2.1830298648868002D-03  2.8275127612664998D-03  8.1716325482349996D-04  7.3824032441919998D-04  6.5307802157520004D-04  1.8582116193724000D-03  1.9353429391618000D-03  2.0593244784945001D-03  1.5894254412542001D-03  8.5175375657120002D-04
ROW 264  1.9452616528315000D-03  2.2432850214876999D-03  2.1732680272557999D-03  2.8107146591903999D-03  8.2694124467340001D-04  7.2992959477090000D-04  6.5066842583489997D-04  1.8581612022425999D-03  1.9227858792375001D-03  2.0436527900726999D-03  1.5603194359666000D-03  8.4262218493890003D-04
ROW 265  1.9044299922938001D-03  2.2471139025879998D-03  2.1636238424119002D-03  2.7934555347639998D-03  8.3709557922380005D-04  7.2123693871920002D-04  6.4793661680040003D-04  1.8589906594506001D-03  1.9105118779916999D-03  2.0282857840305999D-03  1.5333740072572999D-03  8.3396925613810004D-04
ROW 266  1.8628063450190999D-03  2.2500680391536001D-03  2.1541448158538998D-03  2.7757067974479000D-03  8.4747506588440003D-04  7.1217353742529998D-04  6.4486414451410000D-04  1.8605107947829000D-03  1.8985698169542999D-03  2.0134080053487002D-03  1.5089619131285000D-03  8.2593642945100003D-04
ROW 267  1.8207180583243001D-03  2.2519276942550999D-03  2.1448713076851998D-03  2.7574463025760000D-03  8.5798358963870005D-04  7.0276509522770002D-04  6.4147428765180001D-04  1.8625215180273001D-03  1.8870128415644999D-03  1.9991878608991002D-03  1.4869946454390999D-03  8.1865785787699999D-04
ROW 268  1.7784537375229001D-03  2.2526407797809002D-03  2.1358359051005999D-03  2.7386590671724998D-03  8.6857966347469995D-04  6.9311454531920005D-04  6.3780750138060002D-04  1.8648135132354000D-03  1.8758978249943999D-03  1.9858247010780001D-03  1.4675033890300000D-03  8.1225068821460004D-04
ROW 269  1.7362972148716000D-03  2.2520976243058000D-03  2.1270629926925999D-03  2.7193313134902001D-03  8.7927405192499998D-04  6.8331068929769999D-04  6.3397663560200003D-04  1.8671704478221999D-03  1.8652847705242000D-03  1.9734449884401999D-03  1.4505086802316001D-03  8.0689829582249997D-04
ROW 270  1.6945209255805000D-03  2.2502020895287002D-03  2.1185685194333001D-03  2.6994507061236998D-03  8.9015601725430001D-04  6.7345410157339995D-04  6.3008496661629996D-04  1.8693440164103000D-03  1.8552361526998000D-03  1.9621115068355999D-03  1.4359896981957000D-03  8.0263607439249999D-04
ROW 271  1.6534031159861999D-03  2.2468719605776002D-03  2.1103599567837000D-03  2.6790487294792000D-03  9.0132305800239996D-04  6.6365235627520002D-04  6.2623608330509997D-04  1.8711039890387999D-03  1.8458248160230001D-03  1.9518931664509001D-03  1.4238826816202000D-03  7.9945403521100003D-04
ROW 272  1.6132590741212000D-03  2.2420390442947002D-03  2.1024364383679002D-03  2.6581450864969001D-03  9.1291481506419996D-04  6.5401574850360001D-04  6.2253055473060004D-04  1.8722344906554000D-03  1.8371373277351001D-03  1.9428318358202001D-03  1.4140802870805001D-03  7.9736949641619995D-04
